127,1,100,0,"[21, 55, 23]",215523
128,1,100,0,"[21, 56, 23]",215623
129,1,100,0,"[21, 53, 24]",215324
130,1,100,0,"[21, 54, 24]",215424
131,1,100,0,"[21, 55, 24]",215524
132,1,100,0,"[21, 56, 24]",215624
133,1,100,0,"[22, 53, 23]",225323
134,1,100,0,"[22, 54, 23]",225423
135,1,100,0,"[22, 55, 23]",225523
136,1,100,0,"[22, 56, 23]",225623
137,1,100,0,"[22, 53, 24]",225324
138,1,100,0,"[22, 54, 24]",225424
139,1,100,0,"[22, 55, 24]",225524
140,1,100,0,"[22, 56, 24]",225624
141,1,100,0,"[23, 53, 24]",235324
142,1,100,0,"[23, 54, 24]",235424
143,1,100,0,"[23, 55, 24]",235524
144,1,100,0,"[23, 56, 24]",235624
145,1,100,0,"[25, 57, 26]",255726
146,1,100,0,"[25, 58, 26]",255826
147,1,100,0,"[25, 59, 26]",255926
148,1,100,0,"[25, 60, 26]",256026
149,1,100,0,"[25, 57, 27]",255727
150,1,100,0,"[25, 58, 27]",255827
151,1,100,0,"[25, 59, 27]",255927
152,1,100,0,"[25, 60, 27]",256027
153,1,100,0,"[25, 57, 28]",255728
154,1,100,0,"[25, 58, 28]",255828
155,1,100,0,"[25, 59, 28]",255928
156,1,100,0,"[25, 60, 28]",256028
157,1,100,0,"[26, 57, 27]",265727
158,1,100,0,"[26, 58, 27]",265827
159,1,100,0,"[26, 59, 27]",265927
160,1,100,0,"[26, 60, 27]",266027
161,1,100,0,"[26, 57, 28]",265728
162,1,100,0,"[26, 58, 28]",265828
163,1,100,0,"[26, 59, 28]",265928
164,1,100,0,"[26, 60, 28]",266028
165,1,100,0,"[27, 57, 28]",275728
166,1,100,0,"[27, 58, 28]",275828
167,1,100,0,"[27, 59, 28]",275928
168,1,100,0,"[27, 60, 28]",276028
169,1,100,0,"[29, 61, 30]",296130
170,1,100,0,"[29, 62, 30]",296230
171,1,100,0,"[29, 63, 30]",296330
172,1,100,0,"[29, 64, 30]",296430
173,1,100,0,"[29, 61, 31]",296131
174,1,100,0,"[29, 62, 31]",296231
175,1,100,0,"[29, 63, 31]",296331
176,1,100,0,"[29, 64, 31]",296431
177,1,100,0,"[29, 61, 32]",296132
178,1,100,0,"[29, 62, 32]",296232
179,1,100,0,"[29, 63, 32]",296332
180,1,100,0,"[29, 64, 32]",296432
181,1,100,0,"[30, 61, 31]",306131
182,1,100,0,"[30, 62, 31]",306231
183,1,100,0,"[30, 63, 31]",306331
184,1,100,0,"[30, 64, 31]",306431
185,1,100,0,"[30, 61, 32]",306132
186,1,100,0,"[30, 62, 32]",306232
187,1,100,0,"[30, 63, 32]",306332
188,1,100,0,"[30, 64, 32]",306432
189,1,100,0,"[31, 61, 32]",316132
190,1,100,0,"[31, 62, 32]",316232
191,1,100,0,"[31, 63, 32]",316332
192,1,100,0,"[31, 64, 32]",316432
193,1,100,0,"[1, 33, 65]",013365
194,1,100,0,"[65, 37, 5]",653705
195,1,100,0,"[1, 33, 66]",013366
196,1,100,0,"[66, 37, 5]",663705
197,1,100,0,"[1, 33, 67]",013367
198,1,100,0,"[67, 37, 5]",673705
199,1,100,0,"[1, 33, 68]",013368
200,1,100,0,"[68, 37, 5]",683705
201,1,100,0,"[1, 34, 69]",013469
202,1,100,0,"[69, 38, 5]",693805
203,1,100,0,"[1, 34, 70]",013470
204,1,100,0,"[70, 38, 5]",703805
205,1,100,0,"[1, 34, 71]",013471
206,1,100,0,"[71, 38, 5]",713805
207,0.83,100,17,"[1, 34, 72]",013472
208,1,100,0,"[72, 38, 5]",723805
209,1,100,0,"[1, 35, 73]",013573
210,1,100,0,"[73, 39, 5]",733905
211,1,100,0,"[1, 35, 74]",013574
212,1,100,0,"[74, 39, 5]",743905
213,1,100,0,"[1, 35, 75]",013575
214,1,100,0,"[75, 39, 5]",753905
215,1,100,0,"[1, 35, 76]",013576
216,1,100,0,"[76, 39, 5]",763905
217,1,100,0,"[1, 36, 77]",013677
218,1,100,0,"[77, 40, 5]",774005
219,1,100,0,"[1, 36, 78]",013678
220,1,100,0,"[78, 40, 5]",784005
221,1,100,0,"[1, 36, 79]",013679
222,1,100,0,"[79, 40, 5]",794005
223,1,100,0,"[1, 36, 80]",013680
224,1,100,0,"[80, 40, 5]",804005
225,1,100,0,"[65, 37, 6]",653706
226,1,100,0,"[66, 37, 6]",663706
227,1,100,0,"[67, 37, 6]",673706
228,1,100,0,"[68, 37, 6]",683706
229,1,100,0,"[69, 38, 6]",693806
230,1,100,0,"[70, 38, 6]",703806
231,1,100,0,"[71, 38, 6]",713806
232,1,100,0,"[72, 38, 6]",723806
233,1,100,0,"[73, 39, 6]",733906
234,1,100,0,"[74, 39, 6]",743906
235,1,100,0,"[75, 39, 6]",753906
236,1,100,0,"[76, 39, 6]",763906
237,1,100,0,"[77, 40, 6]",774006
238,1,100,0,"[78, 40, 6]",784006
239,1,100,0,"[79, 40, 6]",794006
240,1,100,0,"[80, 40, 6]",804006
241,1,100,0,"[65, 37, 7]",653707
242,1,100,0,"[66, 37, 7]",663707
243,1,100,0,"[67, 37, 7]",673707
244,1,100,0,"[68, 37, 7]",683707
245,1,100,0,"[69, 38, 7]",693807
246,1,100,0,"[70, 38, 7]",703807
247,1,100,0,"[71, 38, 7]",713807
248,1,100,0,"[72, 38, 7]",723807
249,1,100,0,"[73, 39, 7]",733907
250,1,100,0,"[74, 39, 7]",743907
251,1,100,0,"[75, 39, 7]",753907
252,1,100,0,"[76, 39, 7]",763907
253,1,100,0,"[77, 40, 7]",774007
254,1,100,0,"[78, 40, 7]",784007
255,1,100,0,"[79, 40, 7]",794007
256,1,100,0,"[80, 40, 7]",804007
257,1,100,0,"[65, 37, 8]",653708
258,1,100,0,"[66, 37, 8]",663708
259,1,100,0,"[67, 37, 8]",673708
260,1,100,0,"[68, 37, 8]",683708
261,1,100,0,"[69, 38, 8]",693808
262,1,100,0,"[70, 38, 8]",703808
263,1,100,0,"[71, 38, 8]",713808
264,1,100,0,"[72, 38, 8]",723808
265,1,100,0,"[73, 39, 8]",733908
266,1,100,0,"[74, 39, 8]",743908
267,1,100,0,"[75, 39, 8]",753908
268,1,100,0,"[76, 39, 8]",763908
269,1,100,0,"[77, 40, 8]",774008
270,1,100,0,"[78, 40, 8]",784008
271,1,100,0,"[79, 40, 8]",794008
272,1,100,0,"[80, 40, 8]",804008
273,1,100,0,"[65, 41, 9]",654109
274,1,100,0,"[66, 41, 9]",664109
275,1,100,0,"[67, 41, 9]",674109
276,1,100,0,"[68, 41, 9]",684109
277,1,100,0,"[69, 42, 9]",694209
278,1,100,0,"[70, 42, 9]",704209
279,1,100,0,"[71, 42, 9]",714209
280,1,100,0,"[72, 42, 9]",724209
281,1,100,0,"[73, 43, 9]",734309
282,1,100,0,"[74, 43, 9]",744309
283,1,100,0,"[75, 43, 9]",754309
284,1,100,0,"[76, 43, 9]",764309
285,1,100,0,"[77, 44, 9]",774409
286,0.86,100,14,"[78, 44, 9]",784409
287,1,100,0,"[79, 44, 9]",794409
288,1,100,0,"[80, 44, 9]",804409
289,1,100,0,"[65, 41, 10]",654110
290,1,100,0,"[66, 41, 10]",664110
291,1,100,0,"[67, 41, 10]",674110
292,1,100,0,"[68, 41, 10]",684110
293,1,100,0,"[69, 42, 10]",694210
294,1,100,0,"[70, 42, 10]",704210
295,1,100,0,"[71, 42, 10]",714210
296,1,100,0,"[72, 42, 10]",724210
297,1,100,0,"[73, 43, 10]",734310
298,1,100,0,"[74, 43, 10]",744310
299,1,100,0,"[75, 43, 10]",754310
300,1,100,0,"[76, 43, 10]",764310
301,1,100,0,"[77, 44, 10]",774410
302,0.86,100,14,"[78, 44, 10]",784410
303,1,100,0,"[79, 44, 10]",794410
304,1,100,0,"[80, 44, 10]",804410
305,1,100,0,"[65, 41, 11]",654111
306,1,100,0,"[66, 41, 11]",664111
307,1,100,0,"[67, 41, 11]",674111
308,1,100,0,"[68, 41, 11]",684111
309,1,100,0,"[69, 42, 11]",694211
310,1,100,0,"[70, 42, 11]",704211
311,1,100,0,"[71, 42, 11]",714211
312,1,100,0,"[72, 42, 11]",724211
313,1,100,0,"[73, 43, 11]",734311
314,1,100,0,"[74, 43, 11]",744311
315,1,100,0,"[75, 43, 11]",754311
316,1,100,0,"[76, 43, 11]",764311
317,1,100,0,"[77, 44, 11]",774411
318,0.86,100,14,"[78, 44, 11]",784411
319,1,100,0,"[79, 44, 11]",794411
320,1,100,0,"[80, 44, 11]",804411
321,1,100,0,"[65, 41, 12]",654112
322,1,100,0,"[66, 41, 12]",664112
323,1,100,0,"[67, 41, 12]",674112
324,1,100,0,"[68, 41, 12]",684112
325,1,100,0,"[69, 42, 12]",694212
326,1,100,0,"[70, 42, 12]",704212
327,1,100,0,"[71, 42, 12]",714212
328,1,100,0,"[72, 42, 12]",724212
329,1,100,0,"[73, 43, 12]",734312
330,1,100,0,"[74, 43, 12]",744312
331,1,100,0,"[75, 43, 12]",754312
332,1,100,0,"[76, 43, 12]",764312
333,1,100,0,"[77, 44, 12]",774412
334,0.86,100,14,"[78, 44, 12]",784412
335,1,100,0,"[79, 44, 12]",794412
336,1,100,0,"[80, 44, 12]",804412
337,1,100,0,"[65, 45, 13]",654513
338,1,100,0,"[66, 45, 13]",664513
339,1,100,0,"[67, 45, 13]",674513
340,1,100,0,"[68, 45, 13]",684513
341,1,100,0,"[69, 46, 13]",694613
342,1,100,0,"[70, 46, 13]",704613
343,1,100,0,"[71, 46, 13]",714613
344,1,100,0,"[72, 46, 13]",724613
345,1,100,0,"[73, 47, 13]",734713
346,1,100,0,"[74, 47, 13]",744713
347,1,100,0,"[75, 47, 13]",754713
348,1,100,0,"[76, 47, 13]",764713
349,1,100,0,"[77, 48, 13]",774813
350,1,100,0,"[78, 48, 13]",784813
351,1,100,0,"[79, 48, 13]",794813
352,1,100,0,"[80, 48, 13]",804813
353,1,100,0,"[65, 45, 14]",654514
354,1,100,0,"[66, 45, 14]",664514
355,1,100,0,"[67, 45, 14]",674514
356,1,100,0,"[68, 45, 14]",684514
357,1,100,0,"[69, 46, 14]",694614
358,1,100,0,"[70, 46, 14]",704614
359,1,100,0,"[71, 46, 14]",714614
360,1,100,0,"[72, 46, 14]",724614
361,1,100,0,"[73, 47, 14]",734714
362,1,100,0,"[74, 47, 14]",744714
363,1,100,0,"[75, 47, 14]",754714
364,1,100,0,"[76, 47, 14]",764714
365,1,100,0,"[77, 48, 14]",774814
366,1,100,0,"[78, 48, 14]",784814
367,1,100,0,"[79, 48, 14]",794814
368,1,100,0,"[80, 48, 14]",804814
369,1,100,0,"[65, 45, 15]",654515
370,1,100,0,"[66, 45, 15]",664515
371,1,100,0,"[67, 45, 15]",674515
372,1,100,0,"[68, 45, 15]",684515
373,1,100,0,"[69, 46, 15]",694615
374,1,100,0,"[70, 46, 15]",704615
375,1,100,0,"[71, 46, 15]",714615
376,1,100,0,"[72, 46, 15]",724615
377,1,100,0,"[73, 47, 15]",734715
378,1,100,0,"[74, 47, 15]",744715
379,1,100,0,"[75, 47, 15]",754715
380,1,100,0,"[76, 47, 15]",764715
381,1,100,0,"[77, 48, 15]",774815
382,1,100,0,"[78, 48, 15]",784815
383,1,100,0,"[79, 48, 15]",794815
384,1,100,0,"[80, 48, 15]",804815
385,1,100,0,"[65, 45, 16]",654516
386,1,100,0,"[66, 45, 16]",664516
387,1,100,0,"[67, 45, 16]",674516
388,1,100,0,"[68, 45, 16]",684516
389,1,100,0,"[69, 46, 16]",694616
390,1,100,0,"[70, 46, 16]",704616
391,1,100,0,"[71, 46, 16]",714616
392,1,100,0,"[72, 46, 16]",724616
393,1,100,0,"[73, 47, 16]",734716
394,1,100,0,"[74, 47, 16]",744716
395,1,100,0,"[75, 47, 16]",754716
396,1,100,0,"[76, 47, 16]",764716
397,1,100,0,"[77, 48, 16]",774816
398,1,100,0,"[78, 48, 16]",784816
399,1,100,0,"[79, 48, 16]",794816
400,1,100,0,"[80, 48, 16]",804816
401,1,100,0,"[65, 49, 17]",654917
402,1,100,0,"[66, 49, 17]",664917
403,1,100,0,"[67, 49, 17]",674917
404,1,100,0,"[68, 49, 17]",684917
405,1,100,0,"[69, 50, 17]",695017
406,1,100,0,"[70, 50, 17]",705017
407,1,100,0,"[71, 50, 17]",715017
408,1,100,0,"[72, 50, 17]",725017
409,1,100,0,"[73, 51, 17]",735117
410,1,100,0,"[74, 51, 17]",745117
411,1,100,0,"[75, 51, 17]",755117
412,1,100,0,"[76, 51, 17]",765117
413,1,100,0,"[77, 52, 17]",775217
414,1,100,0,"[78, 52, 17]",785217
415,1,100,0,"[79, 52, 17]",795217
416,1,100,0,"[80, 52, 17]",805217
417,1,100,0,"[65, 49, 18]",654918
418,1,100,0,"[66, 49, 18]",664918
419,1,100,0,"[67, 49, 18]",674918
420,1,100,0,"[68, 49, 18]",684918
421,1,100,0,"[69, 50, 18]",695018
422,1,100,0,"[70, 50, 18]",705018
423,1,100,0,"[71, 50, 18]",715018
424,1,100,0,"[72, 50, 18]",725018
425,1,100,0,"[73, 51, 18]",735118
426,1,100,0,"[74, 51, 18]",745118
427,1,100,0,"[75, 51, 18]",755118
428,1,100,0,"[76, 51, 18]",765118
429,1,100,0,"[77, 52, 18]",775218
430,1,100,0,"[78, 52, 18]",785218
431,1,100,0,"[79, 52, 18]",795218
432,1,100,0,"[80, 52, 18]",805218
433,1,100,0,"[65, 49, 19]",654919
434,1,100,0,"[66, 49, 19]",664919
435,1,100,0,"[67, 49, 19]",674919
436,1,100,0,"[68, 49, 19]",684919
437,1,100,0,"[69, 50, 19]",695019
438,1,100,0,"[70, 50, 19]",705019
439,1,100,0,"[71, 50, 19]",715019
440,1,100,0,"[72, 50, 19]",725019
441,1,100,0,"[73, 51, 19]",735119
442,1,100,0,"[74, 51, 19]",745119
443,1,100,0,"[75, 51, 19]",755119
444,1,100,0,"[76, 51, 19]",765119
445,1,100,0,"[77, 52, 19]",775219
446,1,100,0,"[78, 52, 19]",785219
447,1,100,0,"[79, 52, 19]",795219
448,1,100,0,"[80, 52, 19]",805219
449,1,100,0,"[65, 49, 20]",654920
450,1,100,0,"[66, 49, 20]",664920
451,1,100,0,"[67, 49, 20]",674920
452,1,100,0,"[68, 49, 20]",684920
453,1,100,0,"[69, 50, 20]",695020
454,1,100,0,"[70, 50, 20]",705020
455,1,100,0,"[71, 50, 20]",715020
456,1,100,0,"[72, 50, 20]",725020
457,1,100,0,"[73, 51, 20]",735120
458,1,100,0,"[74, 51, 20]",745120
459,1,100,0,"[75, 51, 20]",755120
460,1,100,0,"[76, 51, 20]",765120
461,1,100,0,"[77, 52, 20]",775220
462,1,100,0,"[78, 52, 20]",785220
463,1,100,0,"[79, 52, 20]",795220
464,1,100,0,"[80, 52, 20]",805220
465,1,100,0,"[65, 53, 21]",655321
466,1,100,0,"[66, 53, 21]",665321
467,1,100,0,"[67, 53, 21]",675321
468,1,100,0,"[68, 53, 21]",685321
469,1,100,0,"[69, 54, 21]",695421
470,1,100,0,"[70, 54, 21]",705421
471,1,100,0,"[71, 54, 21]",715421
472,1,100,0,"[72, 54, 21]",725421
473,1,100,0,"[73, 55, 21]",735521
474,1,100,0,"[74, 55, 21]",745521
475,1,100,0,"[75, 55, 21]",755521
476,1,100,0,"[76, 55, 21]",765521
477,1,100,0,"[77, 56, 21]",775621
478,1,100,0,"[78, 56, 21]",785621
479,1,100,0,"[79, 56, 21]",795621
480,1,100,0,"[80, 56, 21]",805621
481,1,100,0,"[65, 53, 22]",655322
482,1,100,0,"[66, 53, 22]",665322
483,1,100,0,"[67, 53, 22]",675322
484,1,100,0,"[68, 53, 22]",685322
485,1,100,0,"[69, 54, 22]",695422
486,1,100,0,"[70, 54, 22]",705422
487,1,100,0,"[71, 54, 22]",715422
488,1,100,0,"[72, 54, 22]",725422
489,1,100,0,"[73, 55, 22]",735522
490,1,100,0,"[74, 55, 22]",745522
491,1,100,0,"[75, 55, 22]",755522
492,1,100,0,"[76, 55, 22]",765522
493,1,100,0,"[77, 56, 22]",775622
494,1,100,0,"[78, 56, 22]",785622
495,1,100,0,"[79, 56, 22]",795622
496,1,100,0,"[80, 56, 22]",805622
497,1,100,0,"[65, 53, 23]",655323
498,1,100,0,"[66, 53, 23]",665323
499,1,100,0,"[67, 53, 23]",675323
500,1,100,0,"[68, 53, 23]",685323
501,1,100,0,"[69, 54, 23]",695423
502,1,100,0,"[70, 54, 23]",705423
503,1,100,0,"[71, 54, 23]",715423
504,1,100,0,"[72, 54, 23]",725423
505,1,100,0,"[73, 55, 23]",735523
506,1,100,0,"[74, 55, 23]",745523
507,1,100,0,"[75, 55, 23]",755523
508,1,100,0,"[76, 55, 23]",765523
509,1,100,0,"[77, 56, 23]",775623
510,1,100,0,"[78, 56, 23]",785623
511,1,100,0,"[79, 56, 23]",795623
512,1,100,0,"[80, 56, 23]",805623
513,1,100,0,"[65, 53, 24]",655324
514,1,100,0,"[66, 53, 24]",665324
515,1,100,0,"[67, 53, 24]",675324
516,1,100,0,"[68, 53, 24]",685324
517,1,100,0,"[69, 54, 24]",695424
518,1,100,0,"[70, 54, 24]",705424
519,1,100,0,"[71, 54, 24]",715424
520,1,100,0,"[72, 54, 24]",725424
521,1,100,0,"[73, 55, 24]",735524
522,1,100,0,"[74, 55, 24]",745524
523,1,100,0,"[75, 55, 24]",755524
524,1,100,0,"[76, 55, 24]",765524
525,1,100,0,"[77, 56, 24]",775624
526,1,100,0,"[78, 56, 24]",785624
527,1,100,0,"[79, 56, 24]",795624
528,1,100,0,"[80, 56, 24]",805624
529,1,100,0,"[65, 57, 25]",655725
530,1,100,0,"[66, 57, 25]",665725
531,1,100,0,"[67, 57, 25]",675725
532,1,100,0,"[68, 57, 25]",685725
533,1,100,0,"[69, 58, 25]",695825
534,1,100,0,"[70, 58, 25]",705825
535,1,100,0,"[71, 58, 25]",715825
536,1,100,0,"[72, 58, 25]",725825
537,1,100,0,"[73, 59, 25]",735925
538,1,100,0,"[74, 59, 25]",745925
539,1,100,0,"[75, 59, 25]",755925
540,1,100,0,"[76, 59, 25]",765925
541,1,100,0,"[77, 60, 25]",776025
542,1,100,0,"[78, 60, 25]",786025
543,1,100,0,"[79, 60, 25]",796025
544,1,100,0,"[80, 60, 25]",806025
545,1,100,0,"[65, 57, 26]",655726
546,1,100,0,"[66, 57, 26]",665726
547,1,100,0,"[67, 57, 26]",675726
548,1,100,0,"[68, 57, 26]",685726
549,1,100,0,"[69, 58, 26]",695826
550,1,100,0,"[70, 58, 26]",705826
551,1,100,0,"[71, 58, 26]",715826
552,1,100,0,"[72, 58, 26]",725826
553,1,100,0,"[73, 59, 26]",735926
554,1,100,0,"[74, 59, 26]",745926
555,1,100,0,"[75, 59, 26]",755926
556,1,100,0,"[76, 59, 26]",765926
557,1,100,0,"[77, 60, 26]",776026
558,1,100,0,"[78, 60, 26]",786026
559,1,100,0,"[79, 60, 26]",796026
560,1,100,0,"[80, 60, 26]",806026
561,1,100,0,"[65, 57, 27]",655727
562,1,100,0,"[66, 57, 27]",665727
563,1,100,0,"[67, 57, 27]",675727
564,1,100,0,"[68, 57, 27]",685727
565,1,100,0,"[69, 58, 27]",695827
566,1,100,0,"[70, 58, 27]",705827
567,1,100,0,"[71, 58, 27]",715827
568,1,100,0,"[72, 58, 27]",725827
569,1,100,0,"[73, 59, 27]",735927
570,1,100,0,"[74, 59, 27]",745927
571,1,100,0,"[75, 59, 27]",755927
572,1,100,0,"[76, 59, 27]",765927
573,1,100,0,"[77, 60, 27]",776027
574,1,100,0,"[78, 60, 27]",786027
575,1,100,0,"[79, 60, 27]",796027
576,1,100,0,"[80, 60, 27]",806027
577,1,100,0,"[65, 57, 28]",655728
578,1,100,0,"[66, 57, 28]",665728
579,1,100,0,"[67, 57, 28]",675728
580,1,100,0,"[68, 57, 28]",685728
581,1,100,0,"[69, 58, 28]",695828
582,1,100,0,"[70, 58, 28]",705828
583,1,100,0,"[71, 58, 28]",715828
584,1,100,0,"[72, 58, 28]",725828
585,1,100,0,"[73, 59, 28]",735928
586,1,100,0,"[74, 59, 28]",745928
587,1,100,0,"[75, 59, 28]",755928
588,1,100,0,"[76, 59, 28]",765928
589,1,100,0,"[77, 60, 28]",776028
590,1,100,0,"[78, 60, 28]",786028
591,1,100,0,"[79, 60, 28]",796028
592,1,100,0,"[80, 60, 28]",806028
593,1,100,0,"[65, 61, 29]",656129
594,1,100,0,"[66, 61, 29]",666129
595,1,100,0,"[67, 61, 29]",676129
596,1,100,0,"[68, 61, 29]",686129
597,1,100,0,"[69, 62, 29]",696229
598,1,100,0,"[70, 62, 29]",706229
599,1,100,0,"[71, 62, 29]",716229
600,1,100,0,"[72, 62, 29]",726229
601,1,100,0,"[73, 63, 29]",736329
602,1,100,0,"[74, 63, 29]",746329
603,1,100,0,"[75, 63, 29]",756329
604,1,100,0,"[76, 63, 29]",766329
605,1,100,0,"[77, 64, 29]",776429
606,1,100,0,"[78, 64, 29]",786429
607,1,100,0,"[79, 64, 29]",796429
608,1,100,0,"[80, 64, 29]",806429
609,1,100,0,"[65, 61, 30]",656130
610,1,100,0,"[66, 61, 30]",666130
611,1,100,0,"[67, 61, 30]",676130
612,1,100,0,"[68, 61, 30]",686130
613,1,100,0,"[69, 62, 30]",696230
614,1,100,0,"[70, 62, 30]",706230
615,1,100,0,"[71, 62, 30]",716230
616,1,100,0,"[72, 62, 30]",726230
617,1,100,0,"[73, 63, 30]",736330
618,1,100,0,"[74, 63, 30]",746330
619,1,100,0,"[75, 63, 30]",756330
620,1,100,0,"[76, 63, 30]",766330
621,1,100,0,"[77, 64, 30]",776430
622,1,100,0,"[78, 64, 30]",786430
623,1,100,0,"[79, 64, 30]",796430
624,1,100,0,"[80, 64, 30]",806430
625,1,100,0,"[65, 61, 31]",656131
626,1,100,0,"[66, 61, 31]",666131
627,1,100,0,"[67, 61, 31]",676131
628,1,100,0,"[68, 61, 31]",686131
629,1,100,0,"[69, 62, 31]",696231
630,1,100,0,"[70, 62, 31]",706231
631,1,100,0,"[71, 62, 31]",716231
632,1,100,0,"[72, 62, 31]",726231
633,1,100,0,"[73, 63, 31]",736331
634,1,100,0,"[74, 63, 31]",746331
635,1,100,0,"[75, 63, 31]",756331
